대분류코드,대분류명칭,중분류코드,중분류명칭,소분류코드,소분류명칭,세분류코드,세분류명칭,능력단위분류번호,능력단위코드,능력단위명칭,수준
14,건설,03,건축,02,건축시공,04,타일시공,1403020411_19v3,11,바닥 타일붙임,3
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020501_14v2,01,건축도장시공 도면파악,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020502_14v2,02,건축도장시공 현장안전,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020504_16v3,04,도포면 바탕 처리,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020505_14v2,05,콘크리트면 수성페인트 도장,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020506_16v3,06,콘크리트면 무늬코트 본타일 도장,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020507_16v3,07,콘크리트 우레탄 에폭시 도장,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020508_14v2,08,목부 유성페인트 도장,3
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020509_14v2,09,목부 래커 도장,3
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020510_14v2,10,철부 유성페인트 도장,3
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020511_14v2,11,철부 래커 에나멜페인트 도장,3
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020512_16v3,12,석고보드면 도장,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020513_14v2,13,건축도장시공 검사,4
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020514_16v3,14,건축도장시공 보수,4
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020515_16v3,15,건축도장시공설계도서검토,2
14,건설,03,건축,02,건축시공,05,건축도장시공,1403020516_16v3,16,건축도장시공 계획수립,2
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020601_22v4,01,철근콘크리트시공 설계도서검토,3
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020602_22v3,02,철근콘크리트시공 현장안전관리,2
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020603_22v3,03,철근콘크리트시공 계획수립,4
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020604_22v3,04,시공 전 준비,3
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020605_22v3,05,자재관리,2
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020606_22v3,06,거푸집 설치,3
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020607_22v3,07,철근가공 조립검사,3
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020608_22v3,08,콘크리트 타설 전 준비,2
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020609_22v3,09,콘크리트 타설 양생,2
14,건설,03,건축,02,건축시공,06,철근콘크리트시공,1403020610_22v3,10,콘크리트 양생 후 검사·보수,3
14,건설,03,건축,02,건축시공,07,창호시공,1403020701_14v2,01,창호시공 도면파악,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020702_14v2,02,창호시공 현장안전,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020703_16v3,03,창호 시공계획 수립,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020704_14v2,04,창호 시공상세도 작성,4
14,건설,03,건축,02,건축시공,07,창호시공,1403020705_14v2,05,목업(Mock up) 시험,4
14,건설,03,건축,02,건축시공,07,창호시공,1403020706_14v2,06,제작 자재 수급계획 수립 준비,3
14,건설,03,건축,02,건축시공,07,창호시공,1403020708_16v3,08,시공 준비,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020709_16v3,09,운반 양중,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020710_16v3,10,창호 설치,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020711_14v2,11,유리설치,3
14,건설,03,건축,02,건축시공,07,창호시공,1403020712_14v2,12,커튼월 설치,4
14,건설,03,건축,02,건축시공,07,창호시공,1403020713_14v2,13,보양 현장정리,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020714_16v3,14,부재 가공,2
14,건설,03,건축,02,건축시공,07,창호시공,1403020715_16v3,15,부재 제작,2
14,건설,03,건축,02,건축시공,08,가설시공,1403020801_20v3,01,가설시공 도면검토,3
14,건설,03,건축,02,건축시공,08,가설시공,1403020802_14v2,02,가설시공 현장안전,2
14,건설,03,건축,02,건축시공,08,가설시공,1403020803_14v2,03,공통가설 계획수립,4
14,건설,03,건축,02,건축시공,08,가설시공,1403020804_14v2,04,비계 시공계획 수립,4
14,건설,03,건축,02,건축시공,08,가설시공,1403020805_14v2,05,비계 설치,3
14,건설,03,건축,02,건축시공,08,가설시공,1403020806_14v2,06,비계 검사 점검,4
14,건설,03,건축,02,건축시공,08,가설시공,1403020807_14v2,07,비계 해체 정리,3
14,건설,03,건축,02,건축시공,08,가설시공,1403020808_14v2,08,거푸집 동바리 시공계획 수립,4
14,건설,03,건축,02,건축시공,08,가설시공,1403020809_14v2,09,거푸집 동바리 설치,3
14,건설,03,건축,02,건축시공,08,가설시공,1403020810_20v3,10,거푸집 동바리 검사 점검,4
14,건설,03,건축,02,건축시공,08,가설시공,1403020811_14v2,11,거푸집 동바리 해체 정리,3
14,건설,03,건축,02,건축시공,08,가설시공,1403020812_20v3,12,가설 안전시설물 설치 점검 해체,4
14,건설,03,건축,02,건축시공,09,수장시공,1403020901_14v2,01,수장시공 도면파악,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020902_14v2,02,수장시공 현장안전,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020903_14v2,03,수장시공 계획 수립,4
14,건설,03,건축,02,건축시공,09,수장시공,1403020904_14v2,04,도배시공 준비,3
14,건설,03,건축,02,건축시공,09,수장시공,1403020905_17v3,05,도배 바탕처리,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020906_19v3,06,도배지 재단,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020907_19v3,07,초배,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020908_14v2,08,정배,3
14,건설,03,건축,02,건축시공,09,수장시공,1403020909_14v2,09,바닥시공 준비,3
14,건설,03,건축,02,건축시공,09,수장시공,1403020910_17v3,10,바닥 정지작업,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020911_17v3,11,바닥마감재 설치,3
14,건설,03,건축,02,건축시공,09,수장시공,1403020912_16v3,12,검사 마무리,3
14,건설,03,건축,02,건축시공,09,수장시공,1403020913_17v3,13,보양 청소,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020914_19v3,14,필름 바탕처리,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020915_19v2,15,필름 단순구조작업,2
14,건설,03,건축,02,건축시공,09,수장시공,1403020916_19v2,16,필름 응용구조작업,3
14,건설,03,건축,02,건축시공,10,단열시공,1403021001_22v3,01,단열시공 설계도면파악,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021002_16v3,02,설계도서 검토,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021004_14v2,04,단열시공 현장안전,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021005_16v3,05,자재 선정 발주,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021006_16v3,06,벽체 단열시공,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021008_22v3,08,검사,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021009_22v3,09,보양 청소,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021010_16v3,10,공정관리계획 수립,4
14,건설,03,건축,02,건축시공,10,단열시공,1403021011_16v3,11,단열시공계획 수립,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021012_16v3,12,바닥단열시공,2
14,건설,03,건축,02,건축시공,10,단열시공,1403021013_16v3,13,천장단열시공,3
14,건설,03,건축,02,건축시공,10,단열시공,1403021014_16v3,14,지붕단열시공,2
14,건설,03,건축,02,건축시공,11,지붕시공,1403021101_14v2,01,지붕시공 도면파악,2
14,건설,03,건축,02,건축시공,11,지붕시공,1403021102_14v2,02,지붕시공 현장안전,2
14,건설,03,건축,02,건축시공,11,지붕시공,1403021103_14v2,03,지붕시공계획 수립,4
14,건설,03,건축,02,건축시공,11,지붕시공,1403021104_14v2,04,자재관리,3
14,건설,03,건축,02,건축시공,11,지붕시공,1403021105_20v3,05,시공준비,3
14,건설,03,건축,02,건축시공,11,지붕시공,1403021106_14v2,06,한식지붕 시공,4
14,건설,03,건축,02,건축시공,11,지붕시공,1403021107_14v2,07,트러스지붕 시공,4
14,건설,03,건축,02,건축시공,11,지붕시공,1403021108_14v2,08,슬라브지붕 시공,4
14,건설,03,건축,02,건축시공,11,지붕시공,1403021109_14v2,09,부속공사,2
14,건설,03,건축,02,건축시공,11,지붕시공,1403021110_20v3,10,현장정리,2
14,건설,03,건축,02,건축시공,12,구조물해체,1403021201_20v3,01,구조물해체 도면파악,3
14,건설,03,건축,02,건축시공,12,구조물해체,1403021202_20v3,02,구조물해체 사전조사,4
14,건설,03,건축,02,건축시공,12,구조물해체,1403021203_20v3,03,구조물해체 계획수립,4
14,건설,03,건축,02,건축시공,12,구조물해체,1403021204_20v3,04,환경대책 수립,3
14,건설,03,건축,02,건축시공,12,구조물해체,1403021205_20v3,05,안전대책 수립,3
14,건설,03,건축,02,건축시공,12,구조물해체,1403021207_20v3,07,구조물 해체준비,3
14,건설,03,건축,02,건축시공,12,구조물해체,1403021208_20v3,08,구조물해체 현장 안전관리,2
14,건설,03,건축,02,건축시공,12,구조물해체,1403021209_20v3,09,장비활용 해체작업,2
14,건설,03,건축,02,건축시공,12,구조물해체,1403021210_20v3,10,특수 해체작업,4
14,건설,03,건축,02,건축시공,12,구조물해체,1403021212_20v3,12,구조물해체 마무리,3
14,건설,03,건축,02,건축시공,13,강구조시공,1403021301_17v3,01,도면파악,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021302_23v4,02,현장안전관리,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021303_23v4,03,공사준비,4
14,건설,03,건축,02,건축시공,13,강구조시공,1403021307_23v5,07,볼트 접합,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021309_17v4,09,내화피복,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021310_23v5,10,준공관리,3
14,건설,03,건축,02,건축시공,13,강구조시공,1403021311_23v5,11,주부재 제작,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021312_23v5,12,부부재 제작,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021313_17v4,13,주부재 설치,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021314_17v4,14,부부재 설치,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021315_23v5,15,주부재 용접 접합,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021316_23v5,16,부부재 용접 접합,2
14,건설,03,건축,02,건축시공,13,강구조시공,1403021319_17v4,19,부재 도장,2
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021401_24v2,01,경량철골시공 도면파악,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021402_16v1,02,경량철골시공 계획수립,4
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021403_24v2,03,경량철골시공 준비,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021404_24v2,04,경량철골시공 자재관리,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021405_16v1,05,경량철골시공 먹매김,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021406_24v2,06,경량철골시공 안전관리,2
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021407_24v2,07,경량철골 벽체 시공,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021408_24v2,08,경량철골 천장 시공,3
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021409_16v1,09,경량철골시공 보양·현장정리,2
14,건설,03,건축,02,건축시공,14,경량철골시공,1403021410_16v1,10,경량철골시공 검사·보수,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021501_23v2,01,판넬 시공상세도 작성,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021502_23v2,02,판넬시공 계획 수립,4
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021503_23v2,03,판넬시공 물량 산출,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021504_23v2,04,판넬시공 자재 발주,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021505_23v2,05,판넬 벽체시공,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021506_23v2,06,판넬 지붕시공,3
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021507_17v1,07,판넬시공 현장 안전,2
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021508_23v2,08,판넬시공 현장 마무리,2
14,건설,03,건축,02,건축시공,15,건설공사판넬시공,1403021509_23v2,09,판넬시공 준공도서 작성,2
14,건설,03,건축,02,건축시공,16,한옥시공,1403021601_18v1,01,한옥시공 관리,4
14,건설,03,건축,02,건축시공,16,한옥시공,1403021602_18v1,02,한옥시공 현장관리,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021603_24v2,03,한옥시공 기초공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021604_24v2,04,한옥시공 석공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021605_18v1,05,한옥시공 치목공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021606_24v2,06,한옥시공 조립공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021607_24v2,07,한옥시공 수장공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021608_18v1,08,한옥시공 지붕공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021609_18v1,09,한옥시공 벽체공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021610_18v1,10,한옥시공 온돌공사,3
14,건설,03,건축,02,건축시공,16,한옥시공,1403021611_18v1,11,한옥시공 창호공사,3
14,건설,03,건축,02,건축시공,17,석재시공,1403021701_19v3,01,석재시공 도서파악,4
14,건설,03,건축,02,건축시공,17,석재시공,1403021702_19v3,02,석재시공 현장안전,2
14,건설,03,건축,02,건축시공,17,석재시공,1403021703_19v3,03,석재시공 계획수립,4
14,건설,03,건축,02,건축시공,17,석재시공,1403021704_19v3,04,석재시공 작업 준비,3
14,건설,03,건축,02,건축시공,17,석재시공,1403021705_19v3,05,석재시공 바탕면 준비,3
14,건설,03,건축,02,건축시공,17,석재시공,1403021706_19v3,06,석재붙임,4
14,건설,03,건축,02,건축시공,17,석재시공,1403021707_19v3,07,석재시공 검사 보수,3
14,건설,03,건축,02,건축시공,17,석재시공,1403021708_19v3,08,석재시공 청소 보양,2
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030101_22v4,01,설비설계 계획,6
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030102_16v3,02,설비시스템 검토,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030103_16v3,03,에너지계획 수립,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030104_16v3,04,친환경에너지계획 검토,5
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030105_16v3,05,공기조화설비 설계,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030106_16v3,06,열원설비 설계,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030107_16v3,07,환기설비 설계,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030108_22v3,08,위생설비 설계,3
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030109_14v2,09,자동제어시스템 설계,6
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030110_14v2,10,설계검증 시뮬레이션,5
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030111_16v3,11,설계도서 작성,5
14,건설,03,건축,03,건축설비설계·시공,01,건축설비설계,1403030112_22v4,12,설비적산,3
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030201_22v4,01,설계도서검토,5
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030202_16v3,02,시공계획수립,5
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030203_22v4,03,자재검토,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030204_16v3,04,관련법규검토,5
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030205_22v3,05,장비설치공사,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030206_22v3,06,설비배관공사,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030207_14v2,07,설비덕트공사,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030208_14v2,08,특수설비공사,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030209_14v2,09,원가관리,5
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030210_16v3,10,시운전과 준공검사,2
14,건설,03,건축,03,건축설비설계·시공,02,건축설비시공,1403030211_14v2,11,운전교육과 인수인계,5
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030301_14v2,01,공사착공관리,5
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030302_20v3,02,감리행정업무,3
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030303_14v2,03,건축설비감리 기술검토,7
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030304_20v3,04,건축설비감리 공정관리,5
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030305_20v3,05,건축설비감리 품질관리,5
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030306_20v3,06,기성준공관리,6
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030307_20v3,07,건축설비감리 환경안전관리,3
14,건설,03,건축,03,건축설비설계·시공,03,건축설비감리,1403030308_20v3,08,건축설비 설계감리,7
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030401_14v2,01,설비운영종합계획,7
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030402_14v2,02,건축설비 유지관리 에너지관리,6
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030403_14v2,03,설비유지관리,3
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030404_14v2,04,건축설비 유지관리 장비관리,4
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030405_14v2,05,건축설비 유지관리 자재관리,4
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030406_14v2,06,건축설비 유지관리 안전환경관리,4
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030407_14v2,07,건축설비 유지관리 보수공사관리,4
14,건설,03,건축,03,건축설비설계·시공,04,건축설비유지관리,1403030408_14v2,08,건축설비 유지관리 고객지원관리,5
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030501_21v2,01,배관시공 계획수립,5
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030502_15v1,02,배관 도면해독,3
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030503_21v2,03,배관 자재(재료)준비,2
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030504_21v2,04,배관작업,3
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030505_21v2,05,특수배관 시공,4
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030506_21v2,06,배관 부대장치 시공,3
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030507_21v2,07,배관검사,4
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030508_21v2,08,배관 유지보수,4
14,건설,03,건축,03,건축설비설계·시공,05,배관시공,1403030509_21v2,09,배관시공 안전관리,4
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010101_14v2,01,발전설비 개념설계,7
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010102_14v2,02,발전설비 기본설계,6
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010103_14v2,03,보일러 계통설계,6
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010104_14v2,04,터빈·발전기 계통설계,6
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010105_14v2,05,급수·복수 계통설계,4
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010106_14v2,06,순환수 계통설계,4
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010107_14v2,07,전기계통 설계,6
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010108_14v2,08,계측제어계통 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010109_14v2,09,발전소 토목구조물 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,01,발전설비설계,1404010110_14v2,10,발전소 건축구조물 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010201_20v2,01,개념설계,7
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010202_20v2,02,기본설계,6
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010203_14v1,03,공통상세설계,5
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010204_20v2,04,유틸리티 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010205_20v2,05,주공정 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010206_20v2,06,부대시설 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010207_20v2,07,안전설계,6
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010208_14v1,08,구매지원,4
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010209_20v2,09,시공지원,4
14,건설,04,플랜트,01,플랜트설계·감리,02,석유·화학설비설계,1404010210_20v2,10,시운전지원,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010301_20v2,01,에너지설비 개념 설계,7
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010302_20v2,02,에너지설비 기본 설계,6
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010303_20v2,03,열에너지생산설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010304_20v2,04,전기에너지생산설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010305_20v2,05,축열설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010306_20v2,06,열교환설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010307_20v2,07,열수송설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010308_20v2,08,전기공급설비 설계,5
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010309_20v2,09,시공 지원,4
14,건설,04,플랜트,01,플랜트설계·감리,03,에너지설비설계,1404010310_20v2,10,시운전 계획,4
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010401_20v2,01,제조공장설비 개념설계,7
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010402_20v2,02,제조공장설비 기본설계,6
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010403_20v2,03,제작공정설계,5
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010404_20v2,04,표준작업설계,5
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010405_20v2,05,구조물설계,4
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010406_20v2,06,기기설계,5
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010407_20v2,07,배관설계,5
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010408_20v2,08,유틸리티설계,5
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010409_20v2,09,환경보건안전계획 수립,4
14,건설,04,플랜트,01,플랜트설계·감리,04,제조공장설비설계,1404010410_20v2,10,제조공정설계,6
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010501_14v1,01,환경설비 사전조사,4
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010502_14v1,02,공정계획,5
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010503_14v1,03,시설규모계획,5
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010504_14v1,04,환경설비 배치계획,7
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010505_14v1,05,유틸리티계획,5
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010506_18v2,06,환경오염방지설계,5
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010507_14v1,07,공종별 설계,6
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010508_14v1,08,에너지자원 절감산정,4
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010509_14v1,09,구매지원,5
14,건설,04,플랜트,01,플랜트설계·감리,05,환경설비설계,1404010510_14v1,10,시운전지원,4
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010601_14v1,01,통합관리계획,7
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010602_14v1,02,사업 제반조건 검토,6
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010603_14v1,03,설계도서 검토,6
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010604_14v1,04,조달관리,5
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010605_14v1,05,공정관리,4
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010606_14v1,06,안전보건관리,4
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010607_14v1,07,환경관리,4
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010608_14v1,08,품질관리,4
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010609_14v1,09,리스크관리,5
14,건설,04,플랜트,01,플랜트설계·감리,06,플랜트설비감리,1404010610_14v1,10,준공관리,5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010701_15v1,01,담수화설비 개념설계,7
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010702_15v1,02,담수화설비 기본설계,6
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010703_15v1,03,담수화설비 취수설비설계,5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010704_15v1,04,담수화설비 전기계통설계,5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010705_15v1,05,담수화설비 계측제어설계,5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010706_15v1,06,MSF/MED 계통설계,6
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010707_15v1,07,RO 계통설계,6
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010708_15v1,08,"담수화설비 전,후처리설계",5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010709_15v1,09,담수화설비 BOP설계,4
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010710_15v1,10,담수화설비 토목구조물설계,5
14,건설,04,플랜트,01,플랜트설계·감리,07,해수담수화플랜트설비설계,1404010711_15v1,11,담수화설비 건축설계,4
